Entity,Code,Date,Daily new confirmed cases of COVID-19 (rolling 3-day average)
Japan,JPN,"Jan 17, 2020",0
Japan,JPN,"Jan 18, 2020",0
Japan,JPN,"Jan 19, 2020",0
Japan,JPN,"Jan 20, 2020",0
Japan,JPN,"Jan 21, 2020",0
Japan,JPN,"Jan 22, 2020",0
Japan,JPN,"Jan 23, 2020",0.3333333333333333
Japan,JPN,"Jan 24, 2020",0.3333333333333333
Japan,JPN,"Jan 25, 2020",0.6666666666666666
Japan,JPN,"Jan 26, 2020",0.3333333333333333
Japan,JPN,"Jan 27, 2020",0.6666666666666666
Japan,JPN,"Jan 28, 2020",1.3333333333333333
Japan,JPN,"Jan 29, 2020",2.6666666666666665
Japan,JPN,"Jan 30, 2020",3.3333333333333335
Japan,JPN,"Jan 31, 2020",2.6666666666666665
Japan,JPN,"Feb 1, 2020",2.6666666666666665
Japan,JPN,"Feb 2, 2020",2
Japan,JPN,"Feb 3, 2020",1.6666666666666667
Japan,JPN,"Feb 4, 2020",2
Japan,JPN,"Feb 5, 2020",1.6666666666666667
Japan,JPN,"Feb 6, 2020",1.6666666666666667
Japan,JPN,"Feb 7, 2020",0
Japan,JPN,"Feb 8, 2020",0
Japan,JPN,"Feb 9, 2020",0
Japan,JPN,"Feb 10, 2020",0
Japan,JPN,"Feb 11, 2020",0
Japan,JPN,"Feb 12, 2020",1.3333333333333333
Japan,JPN,"Feb 13, 2020",1.6666666666666667
Japan,JPN,"Feb 14, 2020",4.333333333333333
Japan,JPN,"Feb 15, 2020",7.666666666666667
Japan,JPN,"Feb 16, 2020",9.666666666666666
Japan,JPN,"Feb 17, 2020",7
Japan,JPN,"Feb 18, 2020",4.666666666666667
Japan,JPN,"Feb 19, 2020",8.333333333333334
Japan,JPN,"Feb 20, 2020",11.333333333333334
Japan,JPN,"Feb 21, 2020",13
Japan,JPN,"Feb 22, 2020",16
Japan,JPN,"Feb 23, 2020",17
Japan,JPN,"Feb 24, 2020",13
Japan,JPN,"Feb 25, 2020",10.666666666666666
Japan,JPN,"Feb 26, 2020",14
Japan,JPN,"Feb 27, 2020",22
Japan,JPN,"Feb 28, 2020",22
Japan,JPN,"Feb 29, 2020",17.666666666666668
Japan,JPN,"Mar 1, 2020",14.666666666666666
Japan,JPN,"Mar 2, 2020",8
Japan,JPN,"Mar 3, 2020",9.666666666666666
Japan,JPN,"Mar 4, 2020",21
Japan,JPN,"Mar 5, 2020",31.666666666666668
Japan,JPN,"Mar 6, 2020",46.666666666666664
Japan,JPN,"Mar 7, 2020",46
Japan,JPN,"Mar 8, 2020",46.333333333333336
Japan,JPN,"Mar 9, 2020",35.333333333333336
Japan,JPN,"Mar 10, 2020",37.666666666666664
Japan,JPN,"Mar 11, 2020",43.666666666666664
Japan,JPN,"Mar 12, 2020",53.666666666666664
Japan,JPN,"Mar 13, 2020",56.333333333333336
Japan,JPN,"Mar 14, 2020",53.666666666666664
Japan,JPN,"Mar 15, 2020",46.333333333333336
Japan,JPN,"Mar 16, 2020",29
Japan,JPN,"Mar 17, 2020",16.333333333333332
Japan,JPN,"Mar 18, 2020",19.666666666666668
Japan,JPN,"Mar 19, 2020",42
Japan,JPN,"Mar 20, 2020",59.333333333333336
Japan,JPN,"Mar 21, 2020",57.666666666666664
Japan,JPN,"Mar 22, 2020",46.333333333333336
Japan,JPN,"Mar 23, 2020",40.333333333333336
Japan,JPN,"Mar 24, 2020",49
Japan,JPN,"Mar 25, 2020",59.666666666666664
Japan,JPN,"Mar 26, 2020",78.66666666666667
Japan,JPN,"Mar 27, 2020",102
Japan,JPN,"Mar 28, 2020",141.66666666666666
Japan,JPN,"Mar 29, 2020",167.33333333333334
Japan,JPN,"Mar 30, 2020",151.33333333333334
Japan,JPN,"Mar 31, 2020",86.66666666666667
Japan,JPN,"Apr 1, 2020",43.5
Jersey,JEY,"Mar 20, 2020",6
Jersey,JEY,"Mar 21, 2020",4
Jersey,JEY,"Mar 22, 2020",3.3333333333333335
Jersey,JEY,"Mar 23, 2020",2
Jersey,JEY,"Mar 24, 2020",2
Jersey,JEY,"Mar 25, 2020",1
Jersey,JEY,"Mar 26, 2020",4.666666666666667
Jersey,JEY,"Mar 27, 2020",11.333333333333334
Jersey,JEY,"Mar 28, 2020",14.333333333333334
Jersey,JEY,"Mar 29, 2020",10.333333333333334
Jersey,JEY,"Mar 30, 2020",3.6666666666666665
Jersey,JEY,"Mar 31, 2020",6.666666666666667
Jersey,JEY,"Apr 1, 2020",9
Jordan,JOR,"Mar 3, 2020",1
Jordan,JOR,"Mar 4, 2020",1
Jordan,JOR,"Mar 7, 2020",0
Jordan,JOR,"Mar 8, 2020",0
Jordan,JOR,"Mar 9, 2020",0
Jordan,JOR,"Mar 14, 2020",0
Jordan,JOR,"Mar 15, 2020",7
Jordan,JOR,"Mar 16, 2020",5
Jordan,JOR,"Mar 17, 2020",11.333333333333334
Jordan,JOR,"Mar 18, 2020",12.333333333333334
Jordan,JOR,"Mar 19, 2020",13.333333333333334
Jordan,JOR,"Mar 20, 2020",11.333333333333334
Jordan,JOR,"Mar 21, 2020",10.666666666666666
Jordan,JOR,"Mar 22, 2020",14.333333333333334
Jordan,JOR,"Mar 23, 2020",14.333333333333334
Jordan,JOR,"Mar 24, 2020",14.333333333333334
Jordan,JOR,"Mar 25, 2020",18
Jordan,JOR,"Mar 26, 2020",20
Jordan,JOR,"Mar 27, 2020",28.333333333333332
Jordan,JOR,"Mar 28, 2020",27.333333333333332
Jordan,JOR,"Mar 29, 2020",29
Jordan,JOR,"Mar 30, 2020",18.666666666666668
Jordan,JOR,"Mar 31, 2020",13
Jordan,JOR,"Apr 1, 2020",7.5
Kazakhstan,KAZ,"Mar 15, 2020",4.5
Kazakhstan,KAZ,"Mar 16, 2020",3.6666666666666665
Kazakhstan,KAZ,"Mar 17, 2020",9
Kazakhstan,KAZ,"Mar 18, 2020",9.333333333333334
Kazakhstan,KAZ,"Mar 19, 2020",12.666666666666666
Kazakhstan,KAZ,"Mar 20, 2020",6.666666666666667
Kazakhstan,KAZ,"Mar 21, 2020",6.333333333333333
Kazakhstan,KAZ,"Mar 22, 2020",3.6666666666666665
Kazakhstan,KAZ,"Mar 23, 2020",3
Kazakhstan,KAZ,"Mar 24, 2020",7.666666666666667
Kazakhstan,KAZ,"Mar 25, 2020",9.333333333333334
Kazakhstan,KAZ,"Mar 26, 2020",19.333333333333332
Kazakhstan,KAZ,"Mar 27, 2020",38
Kazakhstan,KAZ,"Mar 28, 2020",47
Kazakhstan,KAZ,"Mar 29, 2020",54.666666666666664
Kazakhstan,KAZ,"Mar 30, 2020",44
Kazakhstan,KAZ,"Mar 31, 2020",37
Kazakhstan,KAZ,"Apr 1, 2020",28
Kenya,KEN,"Mar 14, 2020",0.5
Kenya,KEN,"Mar 15, 2020",1
Kenya,KEN,"Mar 16, 2020",0.6666666666666666
Kenya,KEN,"Mar 17, 2020",1
Kenya,KEN,"Mar 18, 2020",1.3333333333333333
Kenya,KEN,"Mar 19, 2020",1.3333333333333333
Kenya,KEN,"Mar 20, 2020",1
Kenya,KEN,"Mar 21, 2020",0
Kenya,KEN,"Mar 22, 2020",2.6666666666666665
Kenya,KEN,"Mar 23, 2020",3
Kenya,KEN,"Mar 24, 2020",6
Kenya,KEN,"Mar 25, 2020",3.3333333333333335
Kenya,KEN,"Mar 26, 2020",5
Kenya,KEN,"Mar 27, 2020",2
Kenya,KEN,"Mar 28, 2020",4.333333333333333
Kenya,KEN,"Mar 29, 2020",3.6666666666666665
Kenya,KEN,"Mar 30, 2020",6.333333333333333
Kenya,KEN,"Mar 31, 2020",7
Kenya,KEN,"Apr 1, 2020",8.5
Kosovo,OWID_KOS,"Mar 16, 2020",1
Kosovo,OWID_KOS,"Mar 17, 2020",6.333333333333333
Kosovo,OWID_KOS,"Mar 18, 2020",5.666666666666667
Kosovo,OWID_KOS,"Mar 19, 2020",6.333333333333333
Kosovo,OWID_KOS,"Mar 20, 2020",1.6666666666666667
Kosovo,OWID_KOS,"Mar 21, 2020",1.6666666666666667
Kosovo,OWID_KOS,"Mar 22, 2020",3.3333333333333335
Kosovo,OWID_KOS,"Mar 23, 2020",12.333333333333334
Kosovo,OWID_KOS,"Mar 24, 2020",13
Kosovo,OWID_KOS,"Mar 25, 2020",13.333333333333334
Kosovo,OWID_KOS,"Mar 26, 2020",6
Kosovo,OWID_KOS,"Mar 27, 2020",7.666666666666667
Kosovo,OWID_KOS,"Mar 28, 2020",5
Kosovo,OWID_KOS,"Mar 29, 2020",2.3333333333333335
Kosovo,OWID_KOS,"Mar 30, 2020",6.666666666666667
Kosovo,OWID_KOS,"Mar 31, 2020",8.666666666666666
Kosovo,OWID_KOS,"Apr 1, 2020",13
Kuwait,KWT,"Dec 31, 2019",0
Kuwait,KWT,"Jan 1, 2020",0
Kuwait,KWT,"Jan 2, 2020",0
Kuwait,KWT,"Jan 3, 2020",0
Kuwait,KWT,"Jan 4, 2020",0
Kuwait,KWT,"Jan 5, 2020",0
Kuwait,KWT,"Jan 6, 2020",0
Kuwait,KWT,"Jan 7, 2020",0
Kuwait,KWT,"Jan 8, 2020",0
Kuwait,KWT,"Jan 9, 2020",0
Kuwait,KWT,"Jan 10, 2020",0
Kuwait,KWT,"Jan 11, 2020",0
Kuwait,KWT,"Jan 12, 2020",0
Kuwait,KWT,"Jan 13, 2020",0
Kuwait,KWT,"Jan 14, 2020",0
Kuwait,KWT,"Jan 15, 2020",0
Kuwait,KWT,"Jan 16, 2020",0
Kuwait,KWT,"Jan 17, 2020",0
Kuwait,KWT,"Jan 18, 2020",0
Kuwait,KWT,"Jan 19, 2020",0
Kuwait,KWT,"Jan 20, 2020",0
Kuwait,KWT,"Jan 21, 2020",0
Kuwait,KWT,"Jan 22, 2020",0
Kuwait,KWT,"Jan 23, 2020",0
Kuwait,KWT,"Jan 24, 2020",0
Kuwait,KWT,"Jan 25, 2020",0
Kuwait,KWT,"Jan 26, 2020",0
Kuwait,KWT,"Jan 27, 2020",0
Kuwait,KWT,"Jan 28, 2020",0
Kuwait,KWT,"Jan 29, 2020",0
Kuwait,KWT,"Jan 30, 2020",0
Kuwait,KWT,"Jan 31, 2020",0
Kuwait,KWT,"Feb 1, 2020",0
Kuwait,KWT,"Feb 2, 2020",0
Kuwait,KWT,"Feb 3, 2020",0
Kuwait,KWT,"Feb 4, 2020",0
Kuwait,KWT,"Feb 5, 2020",0
Kuwait,KWT,"Feb 6, 2020",0
Kuwait,KWT,"Feb 7, 2020",0
Kuwait,KWT,"Feb 8, 2020",0
Kuwait,KWT,"Feb 9, 2020",0
Kuwait,KWT,"Feb 10, 2020",0
Kuwait,KWT,"Feb 11, 2020",0
Kuwait,KWT,"Feb 12, 2020",0
Kuwait,KWT,"Feb 13, 2020",0
Kuwait,KWT,"Feb 14, 2020",0
Kuwait,KWT,"Feb 15, 2020",0
Kuwait,KWT,"Feb 16, 2020",0
Kuwait,KWT,"Feb 17, 2020",0
Kuwait,KWT,"Feb 18, 2020",0
Kuwait,KWT,"Feb 19, 2020",0
Kuwait,KWT,"Feb 20, 2020",0
Kuwait,KWT,"Feb 21, 2020",0
Kuwait,KWT,"Feb 22, 2020",0
Kuwait,KWT,"Feb 23, 2020",1
Kuwait,KWT,"Feb 24, 2020",1.6666666666666667
Kuwait,KWT,"Feb 25, 2020",3.6666666666666665
Kuwait,KWT,"Feb 26, 2020",7.666666666666667
Kuwait,KWT,"Feb 27, 2020",12.666666666666666
Kuwait,KWT,"Feb 28, 2020",11.333333333333334
Kuwait,KWT,"Feb 29, 2020",6.333333333333333
Kuwait,KWT,"Mar 1, 2020",1
Kuwait,KWT,"Mar 2, 2020",3.6666666666666665
Kuwait,KWT,"Mar 3, 2020",5.5
Kuwait,KWT,"Mar 4, 2020",10
Kuwait,KWT,"Mar 5, 2020",2
Kuwait,KWT,"Mar 6, 2020",2
Kuwait,KWT,"Mar 7, 2020",2.5
Kuwait,KWT,"Mar 8, 2020",3
Kuwait,KWT,"Mar 9, 2020",2.3333333333333335
Kuwait,KWT,"Mar 10, 2020",2.6666666666666665
Kuwait,KWT,"Mar 11, 2020",2.6666666666666665
Kuwait,KWT,"Mar 12, 2020",5
Kuwait,KWT,"Mar 13, 2020",10.333333333333334
Kuwait,KWT,"Mar 14, 2020",10.666666666666666
Kuwait,KWT,"Mar 15, 2020",10.666666666666666
Kuwait,KWT,"Mar 16, 2020",7.666666666666667
Kuwait,KWT,"Mar 17, 2020",8.666666666666666
Kuwait,KWT,"Mar 18, 2020",10
Kuwait,KWT,"Mar 19, 2020",8.333333333333334
Kuwait,KWT,"Mar 20, 2020",9.666666666666666
Kuwait,KWT,"Mar 21, 2020",11.333333333333334
Kuwait,KWT,"Mar 22, 2020",13.333333333333334
Kuwait,KWT,"Mar 23, 2020",10
Kuwait,KWT,"Mar 24, 2020",5
Kuwait,KWT,"Mar 25, 2020",2.3333333333333335
Kuwait,KWT,"Mar 26, 2020",6.333333333333333
Kuwait,KWT,"Mar 27, 2020",11.333333333333334
Kuwait,KWT,"Mar 28, 2020",13.333333333333334
Kuwait,KWT,"Mar 29, 2020",15.666666666666666
Kuwait,KWT,"Mar 30, 2020",13.666666666666666
Kuwait,KWT,"Mar 31, 2020",18
Kuwait,KWT,"Apr 1, 2020",17
Kyrgyzstan,KGZ,"Mar 19, 2020",3
Kyrgyzstan,KGZ,"Mar 20, 2020",2
Kyrgyzstan,KGZ,"Mar 21, 2020",3.6666666666666665
Kyrgyzstan,KGZ,"Mar 22, 2020",2.6666666666666665
Kyrgyzstan,KGZ,"Mar 23, 2020",3.3333333333333335
Kyrgyzstan,KGZ,"Mar 24, 2020",9.333333333333334
Kyrgyzstan,KGZ,"Mar 25, 2020",10
Kyrgyzstan,KGZ,"Mar 26, 2020",9.333333333333334
Kyrgyzstan,KGZ,"Mar 27, 2020",5.333333333333333
Kyrgyzstan,KGZ,"Mar 28, 2020",13.333333333333334
Kyrgyzstan,KGZ,"Mar 29, 2020",13.333333333333334
Kyrgyzstan,KGZ,"Mar 30, 2020",8.666666666666666
Kyrgyzstan,KGZ,"Mar 31, 2020",7.666666666666667
Kyrgyzstan,KGZ,"Apr 1, 2020",11.5
Laos,LAO,"Mar 25, 2020",1
Laos,LAO,"Mar 26, 2020",2
Laos,LAO,"Mar 27, 2020",1.3333333333333333
Laos,LAO,"Mar 28, 2020",1.3333333333333333
Laos,LAO,"Mar 29, 2020",0
Laos,LAO,"Mar 30, 2020",1
Laos,LAO,"Mar 31, 2020",1
Laos,LAO,"Apr 1, 2020",1.5
Latvia,LVA,"Mar 3, 2020",1
Latvia,LVA,"Mar 4, 2020",1
Latvia,LVA,"Mar 7, 2020",1
Latvia,LVA,"Mar 8, 2020",1
Latvia,LVA,"Mar 9, 2020",1.6666666666666667
Latvia,LVA,"Mar 10, 2020",2
Latvia,LVA,"Mar 11, 2020",2.3333333333333335
Latvia,LVA,"Mar 12, 2020",3.3333333333333335
Latvia,LVA,"Mar 13, 2020",3.6666666666666665
Latvia,LVA,"Mar 14, 2020",5.333333333333333
Latvia,LVA,"Mar 15, 2020",5
Latvia,LVA,"Mar 16, 2020",5.666666666666667
Latvia,LVA,"Mar 17, 2020",11.666666666666666
Latvia,LVA,"Mar 18, 2020",13.333333333333334
Latvia,LVA,"Mar 19, 2020",16.666666666666668
Latvia,LVA,"Mar 20, 2020",16.666666666666668
Latvia,LVA,"Mar 21, 2020",17.666666666666668
Latvia,LVA,"Mar 22, 2020",17.666666666666668
Latvia,LVA,"Mar 23, 2020",23
Latvia,LVA,"Mar 24, 2020",24.333333333333332
Latvia,LVA,"Mar 25, 2020",27.333333333333332
Latvia,LVA,"Mar 26, 2020",21.333333333333332
Latvia,LVA,"Mar 27, 2020",27.666666666666668
Latvia,LVA,"Mar 28, 2020",28
Latvia,LVA,"Mar 29, 2020",44
Latvia,LVA,"Mar 30, 2020",32
Latvia,LVA,"Mar 31, 2020",31
Latvia,LVA,"Apr 1, 2020",11
Lebanon,LBN,"Dec 31, 2019",0
Lebanon,LBN,"Jan 1, 2020",0
Lebanon,LBN,"Jan 2, 2020",0
Lebanon,LBN,"Jan 3, 2020",0
Lebanon,LBN,"Jan 4, 2020",0
Lebanon,LBN,"Jan 5, 2020",0
Lebanon,LBN,"Jan 6, 2020",0
Lebanon,LBN,"Jan 7, 2020",0
Lebanon,LBN,"Jan 8, 2020",0
Lebanon,LBN,"Jan 9, 2020",0
Lebanon,LBN,"Jan 10, 2020",0
Lebanon,LBN,"Jan 11, 2020",0
Lebanon,LBN,"Jan 12, 2020",0
Lebanon,LBN,"Jan 13, 2020",0
Lebanon,LBN,"Jan 14, 2020",0
Lebanon,LBN,"Jan 15, 2020",0
Lebanon,LBN,"Jan 16, 2020",0
Lebanon,LBN,"Jan 17, 2020",0
Lebanon,LBN,"Jan 18, 2020",0
Lebanon,LBN,"Jan 19, 2020",0
Lebanon,LBN,"Jan 20, 2020",0
Lebanon,LBN,"Jan 21, 2020",0
Lebanon,LBN,"Jan 22, 2020",0
Lebanon,LBN,"Jan 23, 2020",0
Lebanon,LBN,"Jan 24, 2020",0
Lebanon,LBN,"Jan 25, 2020",0
Lebanon,LBN,"Jan 26, 2020",0
Lebanon,LBN,"Jan 27, 2020",0
Lebanon,LBN,"Jan 28, 2020",0
Lebanon,LBN,"Jan 29, 2020",0
Lebanon,LBN,"Jan 30, 2020",0
Lebanon,LBN,"Jan 31, 2020",0
Lebanon,LBN,"Feb 1, 2020",0
Lebanon,LBN,"Feb 2, 2020",0
Lebanon,LBN,"Feb 3, 2020",0
Lebanon,LBN,"Feb 4, 2020",0
Lebanon,LBN,"Feb 5, 2020",0
Lebanon,LBN,"Feb 6, 2020",0
Lebanon,LBN,"Feb 7, 2020",0
Lebanon,LBN,"Feb 8, 2020",0
Lebanon,LBN,"Feb 9, 2020",0
Lebanon,LBN,"Feb 10, 2020",0
Lebanon,LBN,"Feb 11, 2020",0
Lebanon,LBN,"Feb 12, 2020",0
Lebanon,LBN,"Feb 13, 2020",0
Lebanon,LBN,"Feb 14, 2020",0
Lebanon,LBN,"Feb 15, 2020",0
Lebanon,LBN,"Feb 16, 2020",0
Lebanon,LBN,"Feb 17, 2020",0
Lebanon,LBN,"Feb 18, 2020",0
Lebanon,LBN,"Feb 19, 2020",0
Lebanon,LBN,"Feb 20, 2020",0
Lebanon,LBN,"Feb 21, 2020",0.3333333333333333
Lebanon,LBN,"Feb 22, 2020",0.3333333333333333
Lebanon,LBN,"Feb 23, 2020",0.3333333333333333
Lebanon,LBN,"Feb 24, 2020",0
Lebanon,LBN,"Feb 25, 2020",0
Lebanon,LBN,"Feb 26, 2020",0.3333333333333333
Lebanon,LBN,"Feb 27, 2020",0.6666666666666666
Lebanon,LBN,"Feb 28, 2020",0.6666666666666666
Lebanon,LBN,"Feb 29, 2020",0.6666666666666666
Lebanon,LBN,"Mar 1, 2020",2.3333333333333335
Lebanon,LBN,"Mar 2, 2020",3.3333333333333335
Lebanon,LBN,"Mar 3, 2020",4.5
Lebanon,LBN,"Mar 4, 2020",3
Lebanon,LBN,"Mar 5, 2020",3
Lebanon,LBN,"Mar 6, 2020",4.5
Lebanon,LBN,"Mar 7, 2020",4.5
Lebanon,LBN,"Mar 8, 2020",8
Lebanon,LBN,"Mar 9, 2020",9.5
Lebanon,LBN,"Mar 10, 2020",6.333333333333333
Lebanon,LBN,"Mar 11, 2020",9.666666666666666
Lebanon,LBN,"Mar 12, 2020",8.333333333333334
Lebanon,LBN,"Mar 13, 2020",12.5
Lebanon,LBN,"Mar 14, 2020",16
Lebanon,LBN,"Mar 15, 2020",16.5
Lebanon,LBN,"Mar 16, 2020",18
Lebanon,LBN,"Mar 17, 2020",9
Lebanon,LBN,"Mar 18, 2020",11.333333333333334
Lebanon,LBN,"Mar 19, 2020",9.666666666666666
Lebanon,LBN,"Mar 20, 2020",14.333333333333334
Lebanon,LBN,"Mar 21, 2020",32.333333333333336
Lebanon,LBN,"Mar 22, 2020",33
Lebanon,LBN,"Mar 23, 2020",34.666666666666664
Lebanon,LBN,"Mar 24, 2020",24.666666666666668
Lebanon,LBN,"Mar 25, 2020",28.333333333333332
Lebanon,LBN,"Mar 26, 2020",33.666666666666664
Lebanon,LBN,"Mar 27, 2020",29
Lebanon,LBN,"Mar 28, 2020",26.333333333333332
Lebanon,LBN,"Mar 29, 2020",23.333333333333332
Lebanon,LBN,"Mar 30, 2020",18.333333333333332
Lebanon,LBN,"Mar 31, 2020",17
Lebanon,LBN,"Apr 1, 2020",12.5
Liberia,LBR,"Mar 17, 2020",1
Liberia,LBR,"Mar 18, 2020",0.6666666666666666
Liberia,LBR,"Mar 19, 2020",0.3333333333333333
Liberia,LBR,"Mar 20, 2020",0
Liberia,LBR,"Mar 21, 2020",0.3333333333333333
Liberia,LBR,"Mar 22, 2020",0.3333333333333333
Liberia,LBR,"Mar 23, 2020",0.3333333333333333
Liberia,LBR,"Mar 24, 2020",0
Liberia,LBR,"Mar 25, 2020",0
Liberia,LBR,"Mar 26, 2020",0
Liberia,LBR,"Mar 27, 2020",0
Liberia,LBR,"Mar 28, 2020",0
Liberia,LBR,"Mar 29, 2020",0
Liberia,LBR,"Mar 30, 2020",0
Liberia,LBR,"Mar 31, 2020",0
Liberia,LBR,"Apr 1, 2020",0
Libya,LBY,"Mar 25, 2020",0.5
Libya,LBY,"Mar 26, 2020",0.3333333333333333
Libya,LBY,"Mar 27, 2020",0
Libya,LBY,"Mar 28, 2020",0
Libya,LBY,"Mar 29, 2020",2.3333333333333335
Libya,LBY,"Mar 30, 2020",2.3333333333333335
Libya,LBY,"Mar 31, 2020",3
Libya,LBY,"Apr 1, 2020",1
Liechtenstein,LIE,"Mar 5, 2020",1
Liechtenstein,LIE,"Mar 6, 2020",1
Liechtenstein,LIE,"Mar 11, 2020",2
Liechtenstein,LIE,"Mar 12, 2020",1.5
Liechtenstein,LIE,"Mar 13, 2020",1
Liechtenstein,LIE,"Mar 14, 2020",0.3333333333333333
Liechtenstein,LIE,"Mar 15, 2020",1
Liechtenstein,LIE,"Mar 16, 2020",1
Liechtenstein,LIE,"Mar 17, 2020",1
Liechtenstein,LIE,"Mar 18, 2020",6
Liechtenstein,LIE,"Mar 19, 2020",6
Liechtenstein,LIE,"Mar 20, 2020",9
Liechtenstein,LIE,"Mar 21, 2020",3.6666666666666665
Liechtenstein,LIE,"Mar 22, 2020",7
Liechtenstein,LIE,"Mar 23, 2020",4
Liechtenstein,LIE,"Mar 24, 2020",3.6666666666666665
Liechtenstein,LIE,"Mar 25, 2020",1.6666666666666667
Liechtenstein,LIE,"Mar 26, 2020",3.3333333333333335
Liechtenstein,LIE,"Mar 27, 2020",4.333333333333333
Liechtenstein,LIE,"Mar 28, 2020",3.3333333333333335
Liechtenstein,LIE,"Mar 29, 2020",2
Liechtenstein,LIE,"Mar 30, 2020",1.3333333333333333
Liechtenstein,LIE,"Mar 31, 2020",2.3333333333333335
Liechtenstein,LIE,"Apr 1, 2020",3
Lithuania,LTU,"Dec 31, 2019",0
Lithuania,LTU,"Jan 1, 2020",0
Lithuania,LTU,"Jan 2, 2020",0
Lithuania,LTU,"Jan 3, 2020",0
Lithuania,LTU,"Jan 4, 2020",0
Lithuania,LTU,"Jan 5, 2020",0
Lithuania,LTU,"Jan 6, 2020",0
Lithuania,LTU,"Jan 7, 2020",0
Lithuania,LTU,"Jan 8, 2020",0
Lithuania,LTU,"Jan 9, 2020",0
Lithuania,LTU,"Jan 10, 2020",0
Lithuania,LTU,"Jan 11, 2020",0
Lithuania,LTU,"Jan 12, 2020",0
Lithuania,LTU,"Jan 13, 2020",0
Lithuania,LTU,"Jan 14, 2020",0
Lithuania,LTU,"Jan 15, 2020",0
Lithuania,LTU,"Jan 16, 2020",0
Lithuania,LTU,"Jan 17, 2020",0
Lithuania,LTU,"Jan 18, 2020",0
Lithuania,LTU,"Jan 19, 2020",0
Lithuania,LTU,"Jan 20, 2020",0
Lithuania,LTU,"Jan 21, 2020",0
Lithuania,LTU,"Jan 22, 2020",0
Lithuania,LTU,"Jan 23, 2020",0
Lithuania,LTU,"Jan 24, 2020",0
Lithuania,LTU,"Jan 25, 2020",0
Lithuania,LTU,"Jan 26, 2020",0
Lithuania,LTU,"Jan 27, 2020",0
Lithuania,LTU,"Jan 28, 2020",0
Lithuania,LTU,"Jan 29, 2020",0
Lithuania,LTU,"Jan 30, 2020",0
Lithuania,LTU,"Jan 31, 2020",0
Lithuania,LTU,"Feb 1, 2020",0
Lithuania,LTU,"Feb 2, 2020",0
Lithuania,LTU,"Feb 3, 2020",0
Lithuania,LTU,"Feb 4, 2020",0
Lithuania,LTU,"Feb 5, 2020",0
Lithuania,LTU,"Feb 6, 2020",0
Lithuania,LTU,"Feb 7, 2020",0
Lithuania,LTU,"Feb 8, 2020",0
Lithuania,LTU,"Feb 9, 2020",0
Lithuania,LTU,"Feb 10, 2020",0
Lithuania,LTU,"Feb 11, 2020",0
Lithuania,LTU,"Feb 12, 2020",0
Lithuania,LTU,"Feb 13, 2020",0
Lithuania,LTU,"Feb 14, 2020",0
Lithuania,LTU,"Feb 15, 2020",0
Lithuania,LTU,"Feb 16, 2020",0
Lithuania,LTU,"Feb 17, 2020",0
Lithuania,LTU,"Feb 18, 2020",0
Lithuania,LTU,"Feb 19, 2020",0
Lithuania,LTU,"Feb 20, 2020",0
Lithuania,LTU,"Feb 21, 2020",0
Lithuania,LTU,"Feb 22, 2020",0
Lithuania,LTU,"Feb 23, 2020",0
Lithuania,LTU,"Feb 24, 2020",0
Lithuania,LTU,"Feb 25, 2020",0
Lithuania,LTU,"Feb 26, 2020",0
Lithuania,LTU,"Feb 27, 2020",0.3333333333333333
Lithuania,LTU,"Feb 28, 2020",0.3333333333333333
Lithuania,LTU,"Feb 29, 2020",0.3333333333333333
Lithuania,LTU,"Mar 1, 2020",0
Lithuania,LTU,"Mar 2, 2020",0
Lithuania,LTU,"Mar 3, 2020",0
Lithuania,LTU,"Mar 10, 2020",2
Lithuania,LTU,"Mar 11, 2020",1
Lithuania,LTU,"Mar 12, 2020",1
Lithuania,LTU,"Mar 13, 2020",1.5
Lithuania,LTU,"Mar 14, 2020",3
Lithuania,LTU,"Mar 15, 2020",3.6666666666666665
Lithuania,LTU,"Mar 16, 2020",3.6666666666666665
Lithuania,LTU,"Mar 17, 2020",5.333333333333333
Lithuania,LTU,"Mar 18, 2020",6.333333333333333
Lithuania,LTU,"Mar 19, 2020",10.333333333333334
Lithuania,LTU,"Mar 20, 2020",14.666666666666666
Lithuania,LTU,"Mar 21, 2020",24
Lithuania,LTU,"Mar 22, 2020",31.666666666666668
Lithuania,LTU,"Mar 23, 2020",36.666666666666664
Lithuania,LTU,"Mar 24, 2020",34.666666666666664
Lithuania,LTU,"Mar 25, 2020",43.666666666666664
Lithuania,LTU,"Mar 26, 2020",40
Lithuania,LTU,"Mar 27, 2020",49.666666666666664
Lithuania,LTU,"Mar 28, 2020",40
Lithuania,LTU,"Mar 29, 2020",61.666666666666664
Lithuania,LTU,"Mar 30, 2020",42
Lithuania,LTU,"Mar 31, 2020",46.333333333333336
Lithuania,LTU,"Apr 1, 2020",24.5
Luxembourg,LUX,"Dec 31, 2019",0
Luxembourg,LUX,"Jan 1, 2020",0
Luxembourg,LUX,"Jan 2, 2020",0
Luxembourg,LUX,"Jan 3, 2020",0
Luxembourg,LUX,"Jan 4, 2020",0
Luxembourg,LUX,"Jan 5, 2020",0
Luxembourg,LUX,"Jan 6, 2020",0
Luxembourg,LUX,"Jan 7, 2020",0
Luxembourg,LUX,"Jan 8, 2020",0
Luxembourg,LUX,"Jan 9, 2020",0
Luxembourg,LUX,"Jan 10, 2020",0
Luxembourg,LUX,"Jan 11, 2020",0
